9.014324519192973,-4.14153760262129,0
4.787700521827283,-6.9425215014324175,1
9.090430236469487,-5.131779762429738,0
6.099624011298161,-7.070289502841035,1
9.721247525278487,-5.002268303021841,0
2.7426871640316928,-7.160165485909613,1
4.525190666926155,-7.808417602847381,1
7.849153387872827,-5.774431250377522,0
9.388885886085436,-5.489416305263734,0
10.071799154346467,-5.425998447223356,0
6.937057987232969,-8.128335621050592,1
10.40811703441033,-6.63784563941749,0
3.7107002416141266,-7.3731433813815705,1
10.308120941393689,-5.653191872204556,0
8.82729738433267,-5.937861612889136,0
5.768292976825391,-10.010706539955182,1
6.938076525304146,-8.18766158659287,1
8.647545324745176,-6.206567967350706,0
10.471150502657972,-5.49144183768545,0
9.600519336193267,-3.738189092119649,0
4.863549939720086,-7.820774183768007,1
5.868656878052195,-8.474569316135883,1
8.993780889976405,-5.416647404448268,0
7.225563643021157,-5.726020630675675,0
9.663811929126613,-6.551851610242622,0
5.119508778716634,-6.515953603710999,1
4.7227567190971556,-8.385789259886753,1
10.498806361907205,-6.148704262706232,0
10.883784892451548,-5.081247309324184,0
9.49195836230988,-3.8007617574829586,0
6.749201385328017,-7.466120899806576,1
7.262813513082827,-6.172589605271918,0
5.362013384042397,-8.715723183365537,1
5.194813777590421,-6.187626374544692,1
10.140524932766422,-6.901413984556431,0
11.693776805518795,-5.531423970774547,0
8.318728536195804,-4.796920801388087,0
8.301466037732471,-6.517924684641851,0
5.662052098037166,-8.405050338758034,1
9.503905117305017,-4.553723035199501,0
8.353712867092911,-7.613622290775354,0
3.332378090797312,-8.86620143536074,1
5.278201476185872,-8.78842691068149,1
5.859893566979907,-10.048746634336265,1
4.8091263231772725,-8.670407583646023,1
9.16627334670311,-6.676083071470484,0
6.745818529390004,-8.891490401849977,1
9.322434132562316,-5.15993810958099,0
6.466510499573383,-7.3261160364491875,1
6.590820891367919,-9.325811129164467,1
2.828153159838494,-8.007148232648685,1
4.363196552680605,-7.146686020222685,1
6.738065280294639,-8.532282654732406,1
9.473769817293114,-6.318852779084723,0
9.22808426329757,-5.917072159146914,0
9.976852317220107,-5.147433078117022,0
6.795746975836321,-7.012917576897513,1
6.689029085156622,-8.330295772441907,1
4.835655639519517,-9.092457322212853,1
5.6973734148515645,-7.501535945802464,1
4.693596436794854,-7.651987096917836,1
9.446815544974429,-6.464161637987413,0
4.577785653857037,-7.816778415505552,1
9.487976342231613,-6.506098566796736,0
5.168849862821633,-9.09399111003799,1
5.69398997055941,-8.056264542684405,1
6.327350715901593,-5.744088886421217,1
5.043407506421903,-9.005270535387817,1
10.140566548974485,-3.5975847288114835,0
4.295873853645336,-7.837682881994932,1
10.033848360603521,-4.564587328981973,0
5.374024668775105,-7.602046917796015,1
10.113503091817325,-6.67589686380911,0
9.223874394633262,-3.9430483773983775,0
6.123053002070118,-8.70183357944894,1
9.129131402233725,-4.984407162333841,0
9.018163117930195,-6.379525059088192,0
4.916305047726749,-7.948148302883668,1
9.723446264408278,-5.263272163816831,0
6.157283686553458,-9.96777709717363,1
10.248116722064971,-6.823837451442601,0
5.565100923365848,-7.994922126435706,1
5.210405986611277,-8.590815256879221,1
10.402831223267535,-5.261152945910568,0
6.215054333039445,-6.734845853239005,1
8.693417849776038,-7.246940957174823,0
6.67690504811791,-7.011897328017983,1
9.804794667947473,-5.438281818834126,0
10.10634777965804,-6.5415538823006845,0
6.239372986724933,-8.537723345449612,1
8.756311936522144,-6.087395481875655,0
9.41893060220343,-2.6233066004339873,0
9.408696604574127,-6.758770177574018,0
8.454463246780723,-4.656490500459829,0
7.308360512952469,-8.5583607956046,1
8.572655515356995,-5.427374725022109,0
6.061934130811209,-8.162894420972204,1
4.579945680533302,-8.686059014989203,1
7.10374226853751,-6.139668195844876,1
9.920757828752853,-6.402179956638514,0
